537850[10471] 537888[12462] -1 -2  SUtility:22933
636314[2617] 695557[2093] 708346[2617] 714680[2617] -1 639352[5130] 639355[3141] 708365[10468] 714682[5234] 717517[2617] 850340[2502] 851260[2408] -1 -2  SUtility:41444
705115[6806] -1 -2  SUtility:6806
851290[837] 851313[2093] 854017[627] -1 -2  SUtility:3557
834871[2093] 850942[2823] 850949[2720] 853162[1046] 853265[2093] 853330[627] -1 834871[2093] 850942[2823] 850949[2720] 853162[1046] 853265[2093] 853330[627] -1 -2  SUtility:22804
853360[2093] 854148[418] -1 -2  SUtility:2511
850949[1360] -1 850942[941] 853338[2617] 853420[6276] 853428[836] -1 -2  SUtility:12030
711307[523] 850949[1360] 853454[3768] -1 853338[2617] 853340[837] -1 -2  SUtility:9105
821373[3141] 850945[732] 850947[523] 853139[1884] 853282[4188] -1 -2  SUtility:10468
700000[9424] -1 -2  SUtility:9424
850942[941] 853420[2092] -1 -2  SUtility:3033
684715[3768] -1 -2  SUtility:3768
535591[12462] 587840[52255] -1 -2  SUtility:64717
678880[4397] 849337[690] 851238[1254] -1 -2  SUtility:6341
853321[12564] -1 853321[12564] -1 -2  SUtility:25128
545917[1046] 556728[1360] 569729[1360] 580814[1256] 774665[680] 774685[2722] 846391[1151] 851135[1046] 851287[418] -1 -2  SUtility:11039
629260[3455] 700000[9424] -1 -2  SUtility:12879
850947[1046] 853420[2092] 853422[418] -1 -2  SUtility:3556
760897[2826] 848757[732] 853715[177] 853996[837] 854017[627] -1 -2  SUtility:5199
851279[29112] -1 -2  SUtility:29112
853252[4188] -1 -2  SUtility:4188
850949[2720] -1 -2  SUtility:2720
557268[2720] -1 557268[2720] -1 -2  SUtility:5440
832372[2080] 832375[2496] 832377[1040] -1 -2  SUtility:5616
706473[1046] -1 706473[1046] -1 -2  SUtility:2092
691160[1360] 774676[4397] 851285[418] 853162[1046] 853218[2931] 853220[2617] 859407[1046] -1 -2  SUtility:13815
829790[680] -1 -2  SUtility:680
829730[2303] -1 -2  SUtility:2303
850315[1988] -1 -2  SUtility:1988
717061[1674] 849809[554] 850295[345] -1 717061[1674] 849809[554] 850295[345] -1 -2  SUtility:5146
851082[2093] 853364[837] -1 -2  SUtility:2930
853396[2093] -1 -2  SUtility:2093
684093[1046] -1 -2  SUtility:1046
696434[31311] -1 -2  SUtility:31311
711307[523] 850947[1569] 853342[2093] 853422[418] -1 853420[1046] -1 -2  SUtility:5649
853420[2092] -1 -2  SUtility:2092
722163[1046] 722654[1046] 723449[941] 731133[941] 733685[1570] 736533[1046] 850085[1360] -1 -2  SUtility:7950
754510[2089] -1 -2  SUtility:2089
850947[1046] 853420[2092] -1 850942[941] 853422[418] -1 -2  SUtility:4497
516055[3141] -1 -2  SUtility:3141
835713[41678] -1 -2  SUtility:41678
846033[3556] -1 -2  SUtility:3556
843670[837] -1 -2  SUtility:837
853865[418] 853992[627] 854017[627] 854146[1360] -1 -2  SUtility:3032
547814[784] 850945[732] 853428[418] -1 -2  SUtility:1934
567100[9424] -1 -2  SUtility:9424
636650[2093] 851077[1046] -1 -2  SUtility:3139
846072[627] 850945[2196] 850949[1360] 853420[2092] 853422[1254] -1 -2  SUtility:7529
700002[6806] -1 -2  SUtility:6806
609492[2617] 609494[2617] -1 -2  SUtility:5234
674658[2092] 853396[4186] -1 -2  SUtility:6278
764748[1046] 850945[732] 853135[418] 853420[2092] -1 -2  SUtility:4288
609492[2617] 676068[2303] 851750[627] 853132[523] 853210[418] -1 853848[1360] 853852[313] 854148[418] -1 -2  SUtility:8579
829754[2382] 850985[2382] -1 -2  SUtility:4764
850945[732] 853424[3141] -1 -2  SUtility:3873
850947[1569] 850949[1360] 853422[418] -1 853420[1046] -1 -2  SUtility:4393
853850[6270] -1 -2  SUtility:6270
849057[941] 853683[2191] 853767[1046] 853850[1254] -1 -2  SUtility:5432
851028[1046] -1 -2  SUtility:1046
853992[627] 854017[627] -1 853992[627] 854017[627] -1 -2  SUtility:2508
774685[2722] 850711[1151] 853381[313] -1 -2  SUtility:4186
850949[1360] -1 -2  SUtility:1360
555910[837] 829852[994] 839960[680] 845437[554] 853360[2093] 853465[752] 853724[837] 853996[837] -1 -2  SUtility:7584
697096[4188] 699059[20942] -1 -2  SUtility:25130
856968[1674] -1 -2  SUtility:1674
595855[29217] -1 -2  SUtility:29217
850945[732] 853342[4186] -1 850949[2720] 853340[1674] -1 -2  SUtility:9312
850942[941] 853454[1884] -1 -2  SUtility:2825
651777[1151] 665277[941] 848322[554] 849314[889] 851759[167] 853846[177] -1 -2  SUtility:3879
850945[732] 853420[2092] -1 850947[1046] -1 -2  SUtility:3870
680371[9424] -1 -2  SUtility:9424
849010[261] 853724[837] -1 -2  SUtility:1098
514287[1570] 821373[9423] -1 -2  SUtility:10993
850949[2720] -1 -2  SUtility:2720
716971[5756] 853355[1046] -1 -2  SUtility:6802
716928[5862] -1 -2  SUtility:5862
687963[4188] -1 -2  SUtility:4188
850947[1046] 853420[2092] -1 -2  SUtility:3138
853420[2092] -1 -2  SUtility:2092
850945[732] 850947[1046] 853420[2092] -1 -2  SUtility:3870
552522[1360] 684498[680] 849284[889] 851313[2093] -1 -2  SUtility:5022
595139[2303] -1 -2  SUtility:2303
850942[1882] -1 -2  SUtility:1882
701787[24924] 857830[14658] -1 -2  SUtility:39582
853420[2092] 853422[836] -1 -2  SUtility:2928
838094[680] -1 -2  SUtility:680
851152[3350] -1 -2  SUtility:3350
829383[1570] 851285[1254] -1 -2  SUtility:2824
845973[732] 853265[2093] -1 -2  SUtility:2825
850743[1989] 853420[2092] -1 -2  SUtility:4081
853132[523] 853135[418] 853195[523] 853237[523] 853865[418] 854148[418] -1 -2  SUtility:2823
541407[26075] -1 853321[6282] -1 -2  SUtility:32357
516087[1674] -1 -2  SUtility:1674
853212[2090] -1 -2  SUtility:2090
850947[2092] 853420[1046] -1 853420[2092] -1 -2  SUtility:5230
853402[2617] -1 853402[2617] -1 -2  SUtility:5234
695523[4188] -1 -2  SUtility:4188
848307[3348] -1 -2  SUtility:3348
840082[3874] -1 840082[3874] -1 -2  SUtility:7748
709801[1884] -1 -2  SUtility:1884
853865[836] 853996[1674] 854146[2720] -1 -2  SUtility:5230
586805[26075] -1 -2  SUtility:26075
696985[27855] -1 -2  SUtility:27855
845590[523] -1 -2  SUtility:523
853420[1046] 853422[418] -1 -2  SUtility:1464
850945[732] 850947[1046] 853420[3138] -1 -2  SUtility:4916
850945[732] 853420[3138] -1 -2  SUtility:3870
850942[941] 853420[2092] -1 -2  SUtility:3033
551135[4502] -1 -2  SUtility:4502
694105[3141] -1 -2  SUtility:3141
846378[7643] -1 -2  SUtility:7643
856842[4606] -1 -2  SUtility:4606
831946[732] 834869[1151] 845489[1674] 853420[1046] -1 -2  SUtility:4603
551000[1465] 553810[313] 705734[1046] 851575[418] -1 -2  SUtility:3242
853325[4188] -1 -2  SUtility:4188
850743[1989] -1 -2  SUtility:1989
651517[784] 849155[994] -1 -2  SUtility:1778
595034[730] 636312[1046] 692821[626] 692823[1046] 845442[3132] -1 -2  SUtility:6580
828882[10471] -1 -2  SUtility:10471
558269[889] 565473[1674] 569915[784] 572538[889] 573629[836] 687685[1256] 705370[1464] 853212[836] -1 -2  SUtility:8628
850949[2720] 853154[939] 853702[523] 854172[1046] -1 716660[1465] -1 -2  SUtility:6693
848757[732] -1 694443[2617] -1 -2  SUtility:3349
829042[5549] -1 -2  SUtility:5549
850942[1882] 850949[5440] -1 -2  SUtility:7322
700876[3874] -1 -2  SUtility:3874
851279[27018] -1 -2  SUtility:27018
853342[6279] -1 -2  SUtility:6279
846258[1882] -1 -2  SUtility:1882
743515[23559] 853325[12564] 853340[1674] 853342[4186] -1 -2  SUtility:41983
853426[732] 853428[418] -1 -2  SUtility:1150
516723[2256] 698009[1496] 858685[1878] -1 -2  SUtility:5630
531910[939] 700876[3874] -1 -2  SUtility:4813
851135[1046] -1 -2  SUtility:1046
716930[12146] -1 -2  SUtility:12146
848980[2092] 850366[1988] -1 -2  SUtility:4080
668791[278] 845137[564] 845144[282] 845210[282] 855290[416] 855305[416] 855312[832] 855329[495] 855331[495] 855333[495] 855355[416] 855357[416] -1 -2  SUtility:5387
850947[1046] 850949[1360] 853420[1046] -1 -2  SUtility:3452
853094[4188] -1 -2  SUtility:4188
853154[313] 853381[313] 853400[1046] -1 -2  SUtility:1672
850932[4397] -1 -2  SUtility:4397
684115[2617] 836877[1151] 854212[1360] -1 -2  SUtility:5128
516020[4606] -1 -2  SUtility:4606
851155[3350] -1 -2  SUtility:3350
854122[1046] -1 -2  SUtility:1046
847255[4606] -1 -2  SUtility:4606
850942[941] 850947[1046] 850949[2720] -1 -2  SUtility:4707
706216[2722] -1 -2  SUtility:2722
851150[3141] 851294[624] -1 -2  SUtility:3765
850945[1464] 851135[1046] -1 -2  SUtility:2510
845407[5549] -1 -2  SUtility:5549
684093[1046] -1 -2  SUtility:1046
856972[2408] -1 -2  SUtility:2408
826987[6282] 829887[1046] 853246[313] 853420[2092] -1 -2  SUtility:9733
848114[18745] -1 -2  SUtility:18745
848326[3664] 853263[1046] -1 -2  SUtility:4710
853218[2931] -1 -2  SUtility:2931
828882[10471] -1 -2  SUtility:10471
846258[941] 850947[1046] 853420[2092] 853422[1254] 853426[732] -1 832469[261] 853366[523] -1 -2  SUtility:6849
851032[20839] -1 -2  SUtility:20839
717061[1674] -1 -2  SUtility:1674
853402[5234] -1 -2  SUtility:5234
510757[5235] 575722[3455] 852987[1046] -1 -2  SUtility:9736
712237[15706] -1 -2  SUtility:15706
853321[12564] 853325[8376] -1 -2  SUtility:20940
644431[2512] 828952[2303] -1 -2  SUtility:4815
534211[2931] -1 -2  SUtility:2931
711307[523] 848980[1046] 853422[418] -1 -2  SUtility:1987
514225[5026] -1 -2  SUtility:5026
853428[418] 853454[5652] -1 -2  SUtility:6070
853214[7329] -1 -2  SUtility:7329
850949[2720] -1 -2  SUtility:2720
850743[1989] 853846[177] 854148[418] -1 -2  SUtility:2584
705734[1046] 839913[3141] 850947[1046] 853330[627] 853420[2092] -1 -2  SUtility:7952
853160[732] 853396[2093] -1 826711[837] -1 -2  SUtility:3662
851152[3350] -1 -2  SUtility:3350
700002[13612] 711307[1046] 850790[784] 850947[523] 850949[2720] 853340[1674] 853992[627] 854165[418] 854172[1046] -1 -2  SUtility:22450
712237[7853] 853325[4188] -1 -2  SUtility:12041
853137[1570] -1 -2  SUtility:1570
700002[13612] 853325[8376] -1 -2  SUtility:21988
828970[6596] -1 -2  SUtility:6596
646683[2931] 850945[732] 850949[1360] 853420[1046] -1 -2  SUtility:6069
701787[14556] -1 -2  SUtility:14556
684115[2617] 820773[1473] 853402[2617] 854212[1360] -1 -2  SUtility:8067
837877[5549] -1 -2  SUtility:5549
849312[1989] -1 838227[449] -1 -2  SUtility:2438
850942[941] 853420[2092] -1 850942[941] 853420[2092] -1 850942[941] 853420[2092] -1 -2  SUtility:9099
645963[2931] 678387[1046] 844398[784] 853115[837] 853147[626] 853214[7329] 853218[2931] -1 -2  SUtility:16484
850945[732] 853420[2092] -1 -2  SUtility:2824
602395[1989] 821022[1674] 851077[1046] 853085[313] 853460[1046] -1 -2  SUtility:6068
853255[6282] -1 -2  SUtility:6282
853077[3664] -1 -2  SUtility:3664
530705[12462] -1 530705[12462] -1 -2  SUtility:24924
851750[1254] 853210[836] -1 -2  SUtility:2090
853677[1046] 853698[837] 853702[523] 853707[2093] 853730[1570] 854060[1046] 854065[1046] -1 -2  SUtility:8161
716982[10048] -1 716982[10048] -1 -2  SUtility:20096
846468[1108] 851013[418] -1 -2  SUtility:1526
853420[2092] 853428[836] -1 844372[680] 850947[9414] 853342[2093] 853366[523] -1 -2  SUtility:15638
846344[941] 853420[2092] -1 -2  SUtility:3033
846312[2930] -1 -2  SUtility:2930
853424[3141] 853454[1884] -1 -2  SUtility:5025
845420[12462] -1 -2  SUtility:12462
551632[3348] -1 -2  SUtility:3348
853420[2092] -1 844396[680] 850942[941] 853158[313] 853379[313] -1 -2  SUtility:4339
853325[4188] -1 -2  SUtility:4188
829878[889] 850282[2302] 853342[2093] -1 -2  SUtility:5284
853282[4188] 853379[313] 853417[313] -1 -2  SUtility:4814
850947[1046] 853420[2092] 853428[418] -1 -2  SUtility:3556
700992[7329] 829822[5549] -1 -2  SUtility:12878
646752[2093] 697312[1256] 838803[2931] 850291[345] 850295[345] 851322[627] -1 -2  SUtility:7597
651777[1151] 717888[2303] 851135[1046] -1 -2  SUtility:4500
716982[7013] -1 -2  SUtility:7013
850942[941] 853454[1884] -1 -2  SUtility:2825
578645[26075] -1 -2  SUtility:26075
774685[8166] -1 -2  SUtility:8166
850942[941] 853340[1674] 853342[4186] -1 -2  SUtility:6801
853420[2092] -1 850947[1046] -1 -2  SUtility:3138
850949[2720] 853422[418] 853454[1884] -1 -2  SUtility:5022
853400[1046] -1 -2  SUtility:1046
717063[1674] 827022[5549] -1 -2  SUtility:7223
853135[418] 853195[523] -1 -2  SUtility:941
710088[1465] 850947[1046] -1 -2  SUtility:2511
850949[2720] -1 853420[1046] -1 -2  SUtility:3766
853353[837] 853456[523] 853700[837] 854152[941] -1 -2  SUtility:3138
509401[2093] -1 -2  SUtility:2093
565473[837] 850362[627] -1 -2  SUtility:1464
680371[9424] 850945[1464] 850947[523] 853321[6282] -1 -2  SUtility:17693
853338[5234] 853340[1674] -1 -2  SUtility:6908
853424[3141] 853454[1884] -1 -2  SUtility:5025
853135[1254] 853195[523] 853865[1254] -1 -2  SUtility:3031
845420[12462] -1 -2  SUtility:12462
851152[3350] -1 -2  SUtility:3350
835004[1884] 844319[1674] 853767[1046] 853848[1360] 853852[313] 854148[418] 854176[627] -1 -2  SUtility:7322
853715[177] 853992[627] 854017[627] 854146[1360] -1 -2  SUtility:2791
853402[2617] 853417[626] -1 -2  SUtility:3243
685795[1256] 746386[18745] -1 -2  SUtility:20001
583610[9947] 827022[5549] 836827[6596] -1 -2  SUtility:22092
674658[1046] 674767[837] -1 -2  SUtility:1883
850949[2720] 854118[1360] -1 -2  SUtility:4080
849295[1046] -1 -2  SUtility:1046
853077[3664] -1 -2  SUtility:3664
674412[5235] -1 -2  SUtility:5235
853709[837] 853767[1046] -1 -2  SUtility:1883
644525[1360] 819775[1046] 826994[1347] 835032[2093] 836515[2303] -1 -2  SUtility:8149
533022[7329] -1 -2  SUtility:7329
705991[7643] -1 -2  SUtility:7643
850947[1046] 853420[2092] -1 -2  SUtility:3138
836161[4188] -1 -2  SUtility:4188
853214[7329] -1 -2  SUtility:7329
850947[1046] 850949[2720] -1 -2  SUtility:3766
826987[6282] -1 -2  SUtility:6282
853214[7329] -1 -2  SUtility:7329
684942[345] 716714[680] 844402[680] 853135[418] 853158[313] -1 -2  SUtility:2436
846378[7643] 851585[837] -1 -2  SUtility:8480
582942[5759] -1 567095[2617] 676945[2093] -1 -2  SUtility:10469
850625[1151] 850945[732] 853420[2092] 859396[1256] -1 850942[941] -1 -2  SUtility:6172
680371[9424] -1 -2  SUtility:9424
850700[1151] 853325[8376] 853420[2092] -1 -2  SUtility:11619
850942[941] 850949[2720] -1 -2  SUtility:3661
853420[2092] -1 -2  SUtility:2092
840378[22828] -1 840378[22828] -1 -2  SUtility:45656
705792[1850] -1 705787[1850] -1 -2  SUtility:3700
853327[12564] -1 -2  SUtility:12564
850945[732] 853379[1565] -1 -2  SUtility:2297
711307[1046] 850942[941] 853340[1674] 853460[1046] -1 -2  SUtility:4707
850945[732] 853420[2092] -1 -2  SUtility:2824
846468[2216] -1 -2  SUtility:2216
850945[732] 850947[1046] 853420[2092] -1 -2  SUtility:3870
853402[2617] 853677[2092] 853722[418] 853767[1046] -1 -2  SUtility:6173
570547[2722] 582200[889] 854508[837] 854551[1570] -1 -2  SUtility:6018
850942[941] 850949[2720] -1 -2  SUtility:3661
846989[6492] -1 -2  SUtility:6492
712237[15706] 850304[1108] -1 -2  SUtility:16814
688668[1989] -1 -2  SUtility:1989
651517[784] 711307[523] 849153[889] 851069[1046] 853338[2617] -1 -2  SUtility:5859
853420[2092] 853422[1254] -1 -2  SUtility:3346
675888[2092] 853683[313] 853702[1046] 853850[627] -1 -2  SUtility:4078
821373[3141] 850947[523] 850949[1360] 853282[4188] 853422[418] 853428[418] -1 -2  SUtility:10048
850758[1674] -1 -2  SUtility:1674
674767[837] 850945[732] 850947[523] 850949[2720] 853422[418] 853428[418] 853460[1046] -1 -2  SUtility:6694
710152[3141] -1 -2  SUtility:3141
840082[3874] -1 -2  SUtility:3874
850452[16650] -1 -2  SUtility:16650
850947[1046] 853420[2092] 853422[418] -1 -2  SUtility:3556
853420[2092] -1 -2  SUtility:2092
853420[2092] -1 853420[2092] -1 -2  SUtility:4184
829045[1674] 854311[627] -1 -2  SUtility:2301
850945[732] -1 -2  SUtility:732
684093[1046] -1 -2  SUtility:1046
853252[4188] -1 -2  SUtility:4188
641590[1046] 697362[1256] 829021[3400] 836410[5235] -1 -2  SUtility:10937
712278[2303] -1 -2  SUtility:2303
853865[418] 853992[1881] 854017[627] -1 -2  SUtility:2926
853698[837] 853702[523] 853707[2093] 853722[418] -1 -2  SUtility:3871
853340[837] -1 -2  SUtility:837
844398[784] 853154[313] 853156[313] -1 -2  SUtility:1410
853730[1570] -1 -2  SUtility:1570
839596[3348] 853338[5234] -1 -2  SUtility:8582
821373[3141] 853379[626] 853465[752] -1 -2  SUtility:4519
828961[2722] -1 -2  SUtility:2722
844454[2617] -1 -2  SUtility:2617
850700[1151] 850947[523] -1 -2  SUtility:1674
853420[2092] 853422[836] -1 -2  SUtility:2928
851152[3350] -1 -2  SUtility:3350
774676[4397] -1 678880[4397] -1 -2  SUtility:8794
850949[2720] -1 -2  SUtility:2720
601216[23562] -1 -2  SUtility:23562
850945[732] 853424[3141] 853454[1884] -1 -2  SUtility:5757
853454[1884] -1 -2  SUtility:1884
567408[1674] 676306[1674] -1 -2  SUtility:3348
850945[732] 853420[1046] -1 -2  SUtility:1778
743367[1989] 854125[1360] -1 -2  SUtility:3349
696824[23981] -1 696824[23981] -1 -2  SUtility:47962
853342[2093] -1 -2  SUtility:2093
829880[1151] 831946[732] 850945[732] 853460[1046] -1 -2  SUtility:3661
832792[261] 845131[680] -1 -2  SUtility:941
850942[941] 853420[2092] -1 -2  SUtility:3033
837260[5016] -1 -2  SUtility:5016
853698[837] 853700[837] 853707[2093] 853767[1046] -1 -2  SUtility:4813
851135[1046] 853212[836] -1 -2  SUtility:1882
853220[2617] -1 -2  SUtility:2617
853762[5235] -1 -2  SUtility:5235
851232[732] -1 -2  SUtility:732
853162[1046] -1 -2  SUtility:1046
853214[7329] -1 -2  SUtility:7329
516027[1989] -1 -2  SUtility:1989
835004[4816] 850949[8160] -1 -2  SUtility:12976
848969[1151] 850945[1464] 853420[2092] -1 -2  SUtility:4707
663247[11414] -1 -2  SUtility:11414
744258[10471] -1 -2  SUtility:10471
850945[732] 850949[2720] 853338[2617] -1 -2  SUtility:6069
684093[1046] -1 -2  SUtility:1046
700002[13612] -1 -2  SUtility:13612
853147[313] 853420[2092] -1 -2  SUtility:2405
851099[627] 853865[418] 854172[1046] -1 -2  SUtility:2091
706216[2722] 829822[5549] -1 829822[5549] -1 706216[2722] -1 -2  SUtility:16542
850942[941] 850949[2720] -1 -2  SUtility:3661
712235[11414] -1 -2  SUtility:11414
854118[1360] -1 -2  SUtility:1360
678387[1046] -1 -2  SUtility:1046
531142[6282] -1 531142[6282] -1 -2  SUtility:12564
846378[7643] -1 -2  SUtility:7643
850947[1569] 850949[1360] 853338[2617] 853420[2092] -1 -2  SUtility:7638
709634[889] 774676[4397] -1 -2  SUtility:5286
554131[1046] 820396[784] 837286[345] 838094[680] 850790[784] 853396[2093] 853715[1062] 853846[531] 853850[1881] 854180[418] -1 -2  SUtility:9624
851125[1360] -1 851125[1360] -1 851125[1360] -1 -2  SUtility:4080
680371[9424] 846014[784] 850310[784] -1 -2  SUtility:10992
675888[1046] 832156[2302] 853996[837] 854148[418] -1 -2  SUtility:4603
853135[418] -1 853135[418] -1 -2  SUtility:836
832604[4606] -1 -2  SUtility:4606
850945[732] -1 850949[2720] -1 -2  SUtility:3452
853996[837] -1 709634[2667] 853865[418] 853992[627] 854159[4186] -1 -2  SUtility:8735
711307[523] 839311[1674] 850945[732] 853424[6282] 853454[5652] -1 -2  SUtility:14863
829398[16650] -1 -2  SUtility:16650
839870[185] 853964[371] -1 839870[185] 853964[371] -1 -2  SUtility:1112
850942[941] 853454[1884] -1 -2  SUtility:2825
850942[941] 850945[732] 853340[1674] 853342[2093] 853420[2092] -1 -2  SUtility:7532
845962[994] 846119[889] -1 850942[941] -1 -2  SUtility:2824
850949[2720] -1 650581[4188] 690770[1046] 850947[523] 853722[418] 861447[1570] -1 -2  SUtility:10465
828970[6596] -1 -2  SUtility:6596
850947[1046] 850949[2720] 853422[836] 853428[836] 853460[1046] -1 -2  SUtility:6484
714721[1151] 853398[1779] -1 -2  SUtility:2930
716984[3141] 844402[680] 845885[313] 853465[376] 853767[1046] -1 -2  SUtility:5556
846993[5026] -1 -2  SUtility:5026
850947[1046] 853428[418] -1 711307[1046] 853340[1674] 853422[836] 853424[3141] 853454[1884] -1 -2  SUtility:10045
850932[4397] 851157[2093] 853338[2617] -1 -2  SUtility:9107
577567[9424] -1 -2  SUtility:9424
850949[1360] 853340[837] -1 -2  SUtility:2197
674658[1046] 674767[837] 850945[1464] 853330[627] 853396[2093] 853420[2092] 853865[418] 853996[837] -1 -2  SUtility:9414
845999[7329] -1 -2  SUtility:7329
853422[836] -1 -2  SUtility:836
850942[941] 853340[837] 853342[4186] 853420[2092] 853422[418] -1 -2  SUtility:8474
711307[523] 853420[1046] 853422[418] -1 -2  SUtility:1987
853214[7329] -1 -2  SUtility:7329
711307[1046] 848157[627] 850947[1046] 850949[2720] 853330[627] 853340[1674] 853342[4186] 853422[836] -1 -2  SUtility:12762
850942[941] 853402[2617] 853422[418] 853428[418] -1 -2  SUtility:4394
644635[2303] -1 -2  SUtility:2303
711307[523] 850942[941] 850949[2720] 853422[836] -1 -2  SUtility:5020
850945[732] 853420[1046] -1 -2  SUtility:1778
678777[43878] -1 -2  SUtility:43878
848969[1151] -1 -2  SUtility:1151
560480[1570] -1 -2  SUtility:1570
853143[10471] -1 -2  SUtility:10471
600485[837] 853321[6282] -1 -2  SUtility:7119
858674[5022] 858678[5022] -1 -2  SUtility:10044
852980[732] 853077[3664] -1 -2  SUtility:4396
674658[1046] 674767[837] 855974[4188] -1 -2  SUtility:6071
850947[1046] 853152[4184] -1 853152[2092] 853330[1254] -1 -2  SUtility:8576
