850743[1989] -1 -2  SUtility:1989
701782[8377] -1 -2  SUtility:8377
849760[313] -1 -2  SUtility:313
854227[3141] -1 -2  SUtility:3141
853182[994] 854264[837] 854268[941] -1 -2  SUtility:2772
851155[6700] -1 -2  SUtility:6700
853100[3348] 854785[1464] -1 -2  SUtility:4812
851120[4188] 853726[1046] -1 -2  SUtility:5234
710137[32358] -1 -2  SUtility:32358
 10857[36] -1 10861[16] -1 10865[8] -1 12621[30] -1 12627[18] -1 12799[28] -1 12803[5] -1 12807[8] -1 12815[36] -1 12819[10] -1 12843[18] -1 12871[30] -1 12879[16] -1 32201[40] -1 32205[20] -1 32217[7] -1 32221[20] -1 48707[1] -1 -2  SUtility:347
685049[313] 716714[523] 851131[627] 851161[627] 851581[1046] 853237[523] -1 -2  SUtility:3659
853205[12357] -1 -2  SUtility:12357
853428[418] 853460[1046] 853700[837] 853702[523] 854152[941] -1 -2  SUtility:3765
857570[1360] -1 -2  SUtility:1360
516031[4711] 686902[2617] 819402[680] -1 -2  SUtility:8008
853852[313] 853994[627] -1 -2  SUtility:940
564387[680] 845585[523] 850411[837] -1 -2  SUtility:2040
853128[1674] 853130[1674] -1 -2  SUtility:3348
840483[1674] -1 -2  SUtility:1674
510445[8377] 716714[680] 851097[1151] 853767[1046] -1 -2  SUtility:11254
716932[5759] -1 -2  SUtility:5759
829850[784] 829852[994] 849312[1989] 851075[732] 851137[1046] 853094[4188] -1 717738[1884] 848658[1151] 853090[4188] -1 -2  SUtility:16956
852978[2617] -1 852978[2617] -1 852978[2617] -1 -2  SUtility:7851
 33449[15] -1 -2  SUtility:15
546277[6282] -1 -2  SUtility:6282
820233[2930] 820261[8376] -1 -2  SUtility:11306
852980[732] 853077[3664] 853085[313] -1 -2  SUtility:4709
850630[3141] -1 -2  SUtility:3141
851748[1881] 853135[418] -1 -2  SUtility:2299
709645[1778] -1 -2  SUtility:1778
834877[732] 834880[732] -1 826610[732] 833755[523] -1 -2  SUtility:2719
717005[2617] -1 -2  SUtility:2617
553730[1778] -1 553730[1778] -1 -2  SUtility:3556
1[18] -1 6[24] -1 10[12] -1 14[8] -1 24[6] -1 29[36] -1 34[20] -1 36[12] -1 39[12] -1 43[28] -1 52[2] -1 56[60] -1 61[10] -1 66[45] -1 70[9] -1 79[15] -1 85[6] -1 86[1] -1 90[6] -1 95[28] -1 101[20] -1 111[1] -1 116[56] -2 SUtility:435
601040[9422] 601042[6282] -1 -2  SUtility:15704
 12431[32] -1 12751[10] -1 12895[14] -1 18863[36] -1 -2  SUtility:92
820812[345] 844396[680] 848849[1465] 851313[2093] 853992[627] 859062[3769] -1 853726[1046] -1 -2  SUtility:10025
743821[627] 854774[6282] -1 -2  SUtility:6909
712235[11414] -1 -2  SUtility:11414
717003[9212] -1 -2  SUtility:9212
853865[418] 853992[627] 854146[1360] 854262[837] 854510[941] -1 -2  SUtility:4183
310[2] -1 26[12] -1 75[5] -1 30[2] -1 293[2] -1 84[3] -1 215[5] -1 2992[4] -1 1022[24] -1 4947[3] -1 4948[8] -1 161[3] -1 21[2] -1 4949[3] -1 8[1] -1 4716[4] -1 18[4] -1 122[20] -1 988[8] -1 4950[1] -1 18[8] -1 3110[1] -1 14[6] -1 4951[5] -1 -2  SUtility:136
743493[2617] 834871[2092] -1 -2  SUtility:4709
685049[313] 716671[418] 851080[627] 851101[732] -1 -2  SUtility:2090
586711[1570] 821307[594] -1 586711[1570] 821307[594] -1 -2  SUtility:4328
680371[10471] -1 -2  SUtility:10471
632975[45972] -1 -2  SUtility:45972
853994[627] -1 -2  SUtility:627
828970[6282] 828974[1046] -1 -2  SUtility:7328
828963[6596] -1 -2  SUtility:6596
 10311[2] -1 32213[6] -1 -2  SUtility:8
839952[6282] 853259[418] -1 851744[627] -1 -2  SUtility:7327
853113[732] 854352[1360] -1 -2  SUtility:2092
663061[4188] -1 663061[4188] -1 -2  SUtility:8376
564687[1465] -1 -2  SUtility:1465
710159[3350] -1 -2  SUtility:3350
577293[1674] -1 -2  SUtility:1674
 12339[18] -1 12471[3] -1 12887[12] -1 18479[35] -1 -2  SUtility:68
 12831[30] -1 -2  SUtility:30
853700[837] 853730[1570] -1 -2  SUtility:2407
853730[1570] -1 -2  SUtility:1570
851232[732] -1 -2  SUtility:732
829334[2092] -1 -2  SUtility:2092
717057[3141] 717061[1674] -1 -2  SUtility:4815
646677[2093] -1 -2  SUtility:2093
840419[3141] -1 -2  SUtility:3141
 12783[24] -1 -2  SUtility:24
 12339[27] -1 -2  SUtility:27
596320[16650] -1 -2  SUtility:16650
 12703[7] -1 33425[20] -1 33429[49] -1 33449[12] -1 34893[9] -1 -2  SUtility:97
644317[14137] -1 -2  SUtility:14137
1[14] -1 3[10] -1 9[6] -1 16[40] -1 23[10] -1 29[28] -1 34[45] -1 36[6] -1 39[9] -1 43[63] -1 53[4] -1 56[30] -1 60[2] -1 64[4] -1 67[30] -1 76[10] -1 85[8] -1 86[7] -1 90[2] -1 93[63] -1 101[6] -1 110[35] -1 113[10] -2 SUtility:442
705370[732] 851122[837] 853713[889] 854504[1046] 854838[941] -1 -2  SUtility:4445
 12627[16] -1 12711[40] -1 12715[15] -1 12719[8] -1 12723[24] -1 12727[20] -1 -2  SUtility:123
853846[708] -1 -2  SUtility:708
842296[31311] -1 -2  SUtility:31311
829850[523] 851032[41678] 853122[10471] -1 -2  SUtility:52672
 6[50] -1 -2  SUtility:50
851125[4080] -1 -2  SUtility:4080
848375[449] 853186[837] -1 -2  SUtility:1286
584821[4188] -1 -2  SUtility:4188
 54645[30] -1 -2  SUtility:30
684093[1046] -1 -2  SUtility:1046
853132[1046] -1 -2  SUtility:1046
2[30] -1 4[45] -1 9[10] -1 13[10] -1 24[8] -1 28[35] -1 35[6] -1 36[18] -1 39[3] -1 51[14] -1 52[1] -1 58[3] -1 59[9] -1 63[18] -1 73[5] -1 83[40] -1 85[4] -1 87[16] -1 90[7] -1 93[49] -1 104[6] -1 110[25] -1 119[3] -2 SUtility:365
704182[9424] -1 -2  SUtility:9424
2[25] -1 6[12] -1 10[18] -1 21[28] -1 24[8] -1 28[49] -1 34[40] -1 37[2] -1 38[6] -1 44[5] -1 52[8] -1 56[18] -1 59[5] -1 64[28] -1 67[18] -1 80[14] -1 85[4] -1 86[5] -1 90[5] -1 94[30] -1 102[42] -1 110[40] -1 119[15] -2 SUtility:425
859306[1360] -1 854358[2720] -1 -2  SUtility:4080
1[6] -1 3[5] -1 9[6] -1 13[10] -1 24[16] -1 29[20] -1 34[40] -1 36[6] -1 38[5] -1 48[2] -1 53[14] -1 58[10] -1 59[1] -1 63[12] -1 69[9] -1 77[50] -1 85[16] -1 86[7] -1 90[8] -1 94[36] -1 102[54] -1 110[40] -1 117[45] -2 SUtility:418
 12407[2] -1 35213[18] -1 -2  SUtility:20
 12715[30] -1 56695[6] -1 -2  SUtility:36
851757[732] 853083[732] 854217[732] 854219[941] 854716[1046] 854720[523] 854802[941] -1 -2  SUtility:5647
711267[3140] -1 -2  SUtility:3140
 12603[7] -1 -2  SUtility:7
512080[1360] 512122[1778] 512137[1778] -1 512080[1360] 512122[1778] 512137[1778] -1 -2  SUtility:9832
852980[732] 853077[3664] 853090[4188] -1 -2  SUtility:8584
 12895[16] -1 -2  SUtility:16
854787[523] 854840[523] 854853[2093] -1 -2  SUtility:3139
829085[4188] -1 -2  SUtility:4188
788673[1356] 853865[418] 854017[627] 854172[1046] -1 -2  SUtility:3447
 12491[3] -1 12695[24] -1 -2  SUtility:27
687753[6282] -1 -2  SUtility:6282
586983[31311] -1 -2  SUtility:31311
557223[627] 821350[418] -1 -2  SUtility:1045
716581[627] 716671[418] 716714[523] 851131[627] 851163[627] 851238[2508] -1 -2  SUtility:5330
587650[22934] -1 587650[22934] -1 -2  SUtility:45868
820242[9424] -1 -2  SUtility:9424
853214[7329] -1 -2  SUtility:7329
 12355[1] -1 12491[24] -1 -2  SUtility:25
36[1] -1 20[2] -1 71[8] -1 8[2] -1 100[1] -1 18[9] -1 73[1] -1 8[4] -1 3870[6] -1 592[12] -1 100[2] -1 1019[2] -1 71[4] -1 3249[5] -1 8[3] -1 3871[4] -1 245[2] -1 3[4] -1 2315[10] -1 3872[10] -1 92[20] -1 3[12] -1 3873[8] -1 299[5] -1 922[1] -1 29[2] -1 124[4] -1 21[2] -1 8[3] -1 126[15] -1 2092[2] -1 299[2] -1 263[1] -1 -2  SUtility:169
853102[1360] 854782[941] -1 -2  SUtility:2301
2456[8] -1 2457[4] -1 92[50] -1 2458[12] -1 50[6] -1 539[10] -1 92[2] -1 2459[2] -1 122[9] -1 932[4] -1 18[5] -1 2460[4] -1 24[5] -1 436[8] -1 30[9] -1 17[6] -1 52[6] -1 71[3] -1 1338[5] -1 39[16] -1 2461[2] -1 -2  SUtility:176
 12431[8] -1 12751[10] -1 12895[16] -1 18863[20] -1 -2  SUtility:54
 4035[16] -1 603[7] -1 9076[54] -1 -2  SUtility:77
691522[1988] 840899[1203] 843526[1308] -1 -2  SUtility:4499
821335[837] -1 -2  SUtility:837
714755[941] 854733[941] -1 -2  SUtility:1882
 6[25] -1 -2  SUtility:25
821332[3141] -1 -2  SUtility:3141
833800[25028] -1 -2  SUtility:25028
854347[1360] -1 -2  SUtility:1360
533022[7329] 551624[6282] -1 -2  SUtility:13611
 10339[10] -1 12483[10] -1 12487[8] -1 12875[12] -1 -2  SUtility:40
 12431[16] -1 -2  SUtility:16
 12795[2] -1 -2  SUtility:2
 10315[3] -1 12783[30] -1 -2  SUtility:33
2[5] -1 3[5] -1 10[4] -1 20[20] -1 24[10] -1 28[28] -1 34[15] -1 36[10] -1 38[9] -1 45[49] -1 52[5] -1 58[6] -1 59[7] -1 64[28] -1 67[27] -1 76[18] -1 85[16] -1 86[9] -1 90[1] -1 96[2] -1 101[14] -1 111[7] -1 116[48] -2 SUtility:343
821410[627] 826610[732] 829390[1360] 829666[732] 834880[732] -1 821410[627] 826610[732] 829390[1360] 829666[732] 834880[732] -1 -2  SUtility:8366
 4[4] -1 1[16] -1 3[7] -1 -2  SUtility:27
820231[3348] -1 -2  SUtility:3348
716941[5334] 716971[1778] -1 -2  SUtility:7112
 10335[5] -1 12875[20] -1 -2  SUtility:25
850795[29217] -1 -2  SUtility:29217
 10315[10] -1 -2  SUtility:10
573168[7116] -1 -2  SUtility:7116
550550[4397] -1 -2  SUtility:4397
 47953[6] -1 47957[35] -1 47965[18] -1 -2  SUtility:59
582382[680] 606777[1360] 657745[1779] 849322[889] 853278[627] -1 -2  SUtility:5335
229[2] -1 29[4] -1 8[10] -1 2376[7] -1 18[4] -1 11[3] -1 1103[6] -1 63[1] -1 347[8] -1 414[2] -1 20[8] -1 2945[4] -1 20[3] -1 1212[6] -1 7268[2] -1 92[6] -1 3677[8] -1 101[9] -1 1212[3] -1 7610[1] -1 30[15] -1 438[12] -1 52[16] -1 7788[45] -1 71[2] -1 8[3] -1 2947[1] -1 18[1] -1 40[3] -1 2992[10] -1 759[10] -1 31[15] -1 175[10] -1 355[2] -1 347[9] -1 1422[10] -1 5895[1] -1 103[2] -1 30[8] -1 21[2] -1 3689[8] -1 1270[2] -1 -2  SUtility:284
849031[732] 849153[837] -1 -2  SUtility:1569
 10295[20] -1 -2  SUtility:20
 12355[7] -1 12783[18] -1 12895[4] -1 18863[32] -1 -2  SUtility:61
852978[2617] 853094[4188] -1 -2  SUtility:6805
848999[2093] 854785[732] -1 -2  SUtility:2825
 12703[1] -1 -2  SUtility:1
853094[4188] -1 -2  SUtility:4188
708063[10471] -1 -2  SUtility:10471
36[2] -1 234[3] -1 30[5] -1 160[4] -1 617[5] -1 487[6] -1 197[4] -1 290[2] -1 212[3] -1 940[8] -1 831[5] -1 2227[6] -1 146[1] -1 -2  SUtility:54
583670[994] 678389[941] 716110[2092] 819410[1465] 819762[680] -1 -2  SUtility:6172
852978[2617] 853094[4188] -1 852980[732] 853090[4188] 853855[1360] -1 852980[732] -1 -2  SUtility:13817
716581[627] 851028[1046] 851080[627] 853186[837] 853248[837] -1 -2  SUtility:3974
 12355[7] -1 -2  SUtility:7
852978[2617] -1 -2  SUtility:2617
 18615[4] -1 -2  SUtility:4
537967[14556] -1 -2  SUtility:14556
 18551[40] -1 -2  SUtility:40
 48699[18] -1 48703[3] -1 -2  SUtility:21
852980[732] 853077[3664] 853105[1046] -1 -2  SUtility:5442
 12621[3] -1 33449[3] -1 -2  SUtility:6
 12427[5] -1 -2  SUtility:5
850945[732] 850949[1360] 853338[2617] 853422[418] 853428[418] 853460[1046] -1 -2  SUtility:6591
842450[784] -1 -2  SUtility:784
851135[2092] -1 -2  SUtility:2092
646612[2617] 646617[2617] 684785[1046] 851326[1046] 853105[1046] -1 -2  SUtility:8372
36[3] -1 213[3] -1 632[2] -1 29[2] -1 192[2] -1 2998[10] -1 63[10] -1 186[9] -1 71[6] -1 8066[3] -1 14[3] -1 71[2] -1 7095[6] -1 175[1] -1 538[3] -1 71[16] -1 3772[1] -1 40[2] -1 146[5] -1 181[2] -1 49[1] -1 219[1] -1 537[4] -1 52[10] -1 71[4] -1 125[2] -1 30[5] -1 14[24] -1 183[5] -1 316[5] -1 8[32] -1 1517[3] -1 7978[1] -1 18[4] -1 1390[5] -1 18[10] -1 1356[1] -1 219[10] -1 124[5] -1 13[4] -1 4925[15] -1 18[5] -1 2110[3] -1 30[2] -1 266[2] -1 219[3] -1 147[8] -1 -2  SUtility:265
534217[12462] 851285[418] -1 -2  SUtility:12880
706216[2722] -1 -2  SUtility:2722
854731[1674] -1 -2  SUtility:1674
859240[29217] -1 -2  SUtility:29217
2[45] -1 6[42] -1 10[16] -1 16[25] -1 23[35] -1 28[14] -1 34[45] -1 36[2] -1 39[21] -1 46[6] -1 53[8] -1 56[48] -1 59[10] -1 63[30] -1 69[8] -1 77[35] -1 85[12] -1 86[2] -1 90[8] -1 93[7] -1 99[1] -1 110[50] -1 116[72] -2 SUtility:542
680506[5235] 697158[1779] -1 -2  SUtility:7014
828980[627] 829008[418] 829100[732] -1 -2  SUtility:1777
 33469[12] -1 -2  SUtility:12
678104[5863] -1 -2  SUtility:5863
 11[4] -1 6673[4] -1 -2  SUtility:8
848729[89850] -1 -2  SUtility:89850
 12621[18] -1 -2  SUtility:18
854707[15603] -1 705757[2093] 854341[2617] -1 -2  SUtility:20313
833339[1570] -1 -2  SUtility:1570
 12831[30] -1 -2  SUtility:30
819490[5235] -1 -2  SUtility:5235
852978[2617] -1 -2  SUtility:2617
838612[18745] -1 -2  SUtility:18745
587611[16752] -1 -2  SUtility:16752
853767[1046] 854534[1570] 854547[1360] 854579[313] 854808[1779] -1 -2  SUtility:6068
853102[2720] 854787[523] -1 -2  SUtility:3243
 12715[15] -1 -2  SUtility:15
 35153[27] -1 35157[30] -1 35165[24] -1 35169[1] -1 -2  SUtility:82
687802[14032] -1 -2  SUtility:14032
853072[15603] -1 853072[15603] -1 -2  SUtility:31206
665283[732] 716671[418] 716714[523] 851028[2092] -1 665283[732] 716671[418] 716714[523] -1 -2  SUtility:5438
 11[2] -1 648[5] -1 6[20] -1 5438[16] -1 1144[24] -1 5439[9] -1 7[20] -1 5440[20] -1 534[1] -1 -2  SUtility:117
855232[1128] 857260[1046] 857268[1360] 857568[1046] 857570[1360] 857587[1360] -1 -2  SUtility:7300
567215[1882] -1 -2  SUtility:1882
838537[7120] -1 -2  SUtility:7120
847492[1256] -1 -2  SUtility:1256
716930[5235] 844394[2931] -1 -2  SUtility:8166
851135[2092] 851238[627] 853092[1046] -1 -2  SUtility:3765
850942[941] 850945[732] 850947[1046] 853420[1046] 853454[1884] -1 -2  SUtility:5649
 10291[10] -1 10295[50] -1 10299[10] -1 10307[2] -1 10327[3] -1 10331[3] -1 12663[3] -1 12679[30] -1 12683[32] -1 12695[12] -1 12699[24] -1 12703[6] -1 12799[70] -1 12819[1] -1 12823[1] -1 12827[10] -1 12831[30] -1 12879[32] -1 12895[6] -1 -2  SUtility:335
811752[2092] 835649[5026] 835739[2931] 836225[11726] -1 -2  SUtility:21775
 33469[30] -1 -2  SUtility:30
586743[837] 587317[837] 821305[6276] 829006[2617] 829019[732] -1 -2  SUtility:11299
854300[732] 854579[313] 854585[261] -1 -2  SUtility:1306
853096[5235] 853105[1046] -1 -2  SUtility:6281
613743[9424] -1 -2  SUtility:9424
811752[2092] -1 -2  SUtility:2092
 18779[9] -1 -2  SUtility:9
687907[5235] -1 -2  SUtility:5235
 10841[16] -1 12343[20] -1 -2  SUtility:36
853130[1674] -1 -2  SUtility:1674
587028[7328] 827011[3141] -1 -2  SUtility:10469
551000[1465] 553810[313] 705734[1046] 851575[418] -1 -2  SUtility:3242
850730[5235] -1 -2  SUtility:5235
836536[1570] 839611[9424] 853261[3455] -1 -2  SUtility:14449
578170[6870] -1 -2  SUtility:6870
774685[2722] 851161[627] -1 -2  SUtility:3349
853102[2720] -1 -2  SUtility:2720
 12395[5] -1 12415[8] -1 -2  SUtility:13
 10303[1] -1 10853[1] -1 12523[4] -1 12527[27] -1 12531[16] -1 32201[35] -1 -2  SUtility:84
 47273[14] -1 48679[16] -1 48699[2] -1 48703[6] -1 -2  SUtility:38
1[2] -1 3[2] -1 11[12] -1 14[16] -1 24[10] -1 29[32] -1 34[25] -1 36[2] -1 39[3] -1 45[21] -1 52[8] -1 56[60] -1 61[15] -1 66[35] -1 69[7] -1 77[15] -1 85[12] -1 86[9] -1 90[6] -1 95[36] -1 101[8] -1 110[10] -1 114[9] -2 SUtility:355
853323[13509] -1 -2  SUtility:13509
710088[1465] 849245[418] 853353[837] 854118[1360] 854172[1046] -1 -2  SUtility:5126
826617[627] 826619[732] 829312[6282] -1 -2  SUtility:7641
 12559[14] -1 12659[40] -1 -2  SUtility:54
717262[32987] -1 -2  SUtility:32987
746450[4606] -1 -2  SUtility:4606
684093[1046] -1 -2  SUtility:1046
853340[837] 853428[836] 853460[2092] -1 -2  SUtility:3765
850741[418] 851317[1046] 853132[523] -1 851028[1046] 851750[627] 853210[418] 853237[523] -1 -2  SUtility:4601
 54653[2] -1 -2  SUtility:2
854508[837] -1 -2  SUtility:837
841006[8375] -1 -2  SUtility:8375
 10335[10] -1 -2  SUtility:10
 12621[27] -1 -2  SUtility:27
716939[3976] 716941[3976] -1 -2  SUtility:7952
853724[2092] 853728[1360] -1 -2  SUtility:3452
716982[4606] -1 -2  SUtility:4606
749840[26075] -1 -2  SUtility:26075
 12355[4] -1 12419[36] -1 12435[36] -1 47253[14] -1 47261[12] -1 47265[30] -1 47269[36] -1 47281[12] -1 -2  SUtility:180
709735[1570] 826608[313] 826816[1674] -1 -2  SUtility:3557
861498[3664] -1 -2  SUtility:3664
 33449[21] -1 33469[6] -1 -2  SUtility:27
567327[941] 567333[837] -1 -2  SUtility:1778
821300[732] 821401[732] 826837[627] 826872[523] 826932[1569] 826998[837] -1 -2  SUtility:5020
833309[1570] -1 -2  SUtility:1570
 12615[60] -1 12767[15] -1 12787[10] -1 -2  SUtility:85
835743[1882] -1 -2  SUtility:1882
835117[6282] -1 -2  SUtility:6282
820392[680] 832780[1046] -1 -2  SUtility:1726
 52961[35] -1 -2  SUtility:35
850621[732] 851011[1046] 851317[1046] -1 -2  SUtility:2824
716971[8583] -1 -2  SUtility:8583
 12571[2] -1 -2  SUtility:2
700002[6806] 853122[13509] -1 -2  SUtility:20315
718167[1046] 821017[1046] 821022[1570] 832559[2092] -1 -2  SUtility:5754
 12403[8] -1 -2  SUtility:8
 10295[50] -1 10311[6] -1 10315[3] -1 10335[5] -1 12571[3] -1 -2  SUtility:67
844330[1151] 844332[1465] -1 -2  SUtility:2616
821305[12552] 821309[3141] -1 -2  SUtility:15693
 11[9] -1 218[21] -1 6[10] -1 7913[12] -1 278[4] -1 -2  SUtility:56
853214[7329] -1 -2  SUtility:7329
829004[6282] -1 -2  SUtility:6282
601036[3036] 839744[39689] -1 -2  SUtility:42725
853094[4188] 853105[1046] -1 -2  SUtility:5234
571895[2092] 712126[2720] 826589[837] 826610[732] 833755[523] 834880[732] -1 -2  SUtility:7636
829042[5235] -1 -2  SUtility:5235
 12559[70] -1 -2  SUtility:70
853698[837] 853702[523] 853707[2093] 853730[1570] -1 -2  SUtility:5023
712115[15603] -1 -2  SUtility:15603
536300[5968] -1 -2  SUtility:5968
586818[71105] -1 -2  SUtility:71105
 18691[6] -1 33469[21] -1 -2  SUtility:27
 12871[27] -1 12875[12] -1 12895[20] -1 -2  SUtility:59
 12759[12] -1 -2  SUtility:12
584815[3978] -1 -2  SUtility:3978
582942[15705] 714755[2823] 854770[837] 854823[3138] -1 -2  SUtility:22503
832302[837] 853263[1046] -1 -2  SUtility:1883
827011[3141] -1 -2  SUtility:3141
 12715[24] -1 -2  SUtility:24
612751[627] -1 -2  SUtility:627
584830[12462] -1 -2  SUtility:12462
 12875[12] -1 -2  SUtility:12
850947[1569] 853420[3138] -1 -2  SUtility:4707
826615[732] 826617[627] 826619[732] 826621[1046] -1 -2  SUtility:3137
828970[6282] -1 -2  SUtility:6282
850938[1151] -1 -2  SUtility:1151
 32221[12] -1 -2  SUtility:12
 12663[10] -1 12847[8] -1 -2  SUtility:18
844169[198758] -1 -2  SUtility:198758
 12771[28] -1 -2  SUtility:28
571188[208] 826912[523] 828987[313] -1 -2  SUtility:1044
829156[627] 837811[1046] 851161[627] 851163[627] -1 -2  SUtility:2927
572722[20942] -1 -2  SUtility:20942
853698[837] 853702[523] -1 853846[177] 853994[627] 854148[418] -1 -2  SUtility:2582
820797[1980] -1 -2  SUtility:1980
 12395[50] -1 18671[6] -1 18675[20] -1 18679[24] -1 35149[1] -1 -2  SUtility:101
829672[3141] -1 -2  SUtility:3141
640015[3350] 828952[2303] -1 -2  SUtility:5653
826805[1883] 829387[627] 833755[523] 834877[732] -1 -2  SUtility:3765
748338[3350] -1 -2  SUtility:3350
684762[2092] 853113[732] 854223[2512] 854352[1360] 854354[208] 854493[1570] 854547[1360] -1 -2  SUtility:9834
850942[941] 850949[2720] 853422[418] -1 -2  SUtility:4079
851714[2931] -1 -2  SUtility:2931
601040[9422] -1 -2  SUtility:9422
854345[4186] -1 -2  SUtility:4186
 47949[24] -1 47953[4] -1 47957[50] -1 -2  SUtility:78
706272[1465] -1 -2  SUtility:1465
852978[2617] 853077[3664] -1 -2  SUtility:6281
507610[561] 649726[561] 668795[177] 685867[312] 832398[260] 854787[523] 854836[261] 856207[271] -1 -2  SUtility:2926
837494[1674] -1 -2  SUtility:1674
826615[732] 826617[627] 826619[732] 826621[1046] -1 -2  SUtility:3137
853722[449] 854853[2093] 864880[1046] -1 -2  SUtility:3588
820261[13191] 833800[31311] -1 -2  SUtility:44502
851099[680] 853094[4188] -1 -2  SUtility:4868
699837[6282] -1 -2  SUtility:6282
 10877[18] -1 12355[9] -1 -2  SUtility:27
714880[10471] -1 714880[10471] -1 -2  SUtility:20942
510453[23981] 510460[2931] -1 510453[23981] 510460[2931] -1 -2  SUtility:53824
845973[732] 852978[2617] 852980[732] 853225[627] 853237[523] 853242[418] -1 -2  SUtility:5649
826987[6596] 853321[6282] -1 -2  SUtility:12878
601542[12462] -1 -2  SUtility:12462
1[20] -1 3[2] -1 9[10] -1 17[8] -1 24[4] -1 31[48] -1 34[35] -1 36[18] -1 38[4] -1 48[5] -1 53[10] -1 58[5] -1 59[10] -1 66[50] -1 69[9] -1 77[20] -1 85[20] -1 86[3] -1 90[3] -1 94[6] -1 102[54] -1 110[50] -1 116[8] -2 SUtility:402
 10295[45] -1 10311[4] -1 10315[2] -1 -2  SUtility:51
851326[2092] -1 -2  SUtility:2092
 12875[40] -1 18579[21] -1 18775[12] -1 -2  SUtility:73
 32205[16] -1 -2  SUtility:16
676387[10471] -1 -2  SUtility:10471
507802[5640] -1 -2  SUtility:5640
716984[3350] -1 832653[6910] -1 -2  SUtility:10260
854300[732] -1 -2  SUtility:732
 12907[4] -1 -2  SUtility:4
 12551[24] -1 12555[15] -1 12567[12] -1 -2  SUtility:51
854560[2090] -1 -2  SUtility:2090
712242[523] 853100[3348] 854840[2092] 864880[2092] -1 -2  SUtility:8055
 12483[1] -1 -2  SUtility:1
716746[523] 846303[627] 851131[627] -1 -2  SUtility:1777
 55[90] -1 1751[40] -1 -2  SUtility:130
854118[1360] -1 -2  SUtility:1360
641825[4188] -1 -2  SUtility:4188
1[2] -1 3[6] -1 10[2] -1 14[12] -1 24[6] -1 29[12] -1 34[20] -1 36[12] -1 39[15] -1 42[28] -1 52[10] -1 56[24] -1 61[35] -1 66[30] -1 69[2] -1 79[5] -1 85[10] -1 86[6] -1 90[10] -1 95[8] -1 101[20] -1 110[50] -1 116[64] -2 SUtility:389
826627[1046] -1 -2  SUtility:1046
821277[6276] -1 821277[2092] -1 -2  SUtility:8368
 12487[16] -1 12827[45] -1 12875[8] -1 18691[30] -1 18695[3] -1 34893[6] -1 -2  SUtility:108
821290[4184] -1 -2  SUtility:4184
 1[2] -1 -2  SUtility:2
509084[9424] -1 -2  SUtility:9424
821277[2092] 821290[2092] -1 -2  SUtility:4184
856803[10471] -1 -2  SUtility:10471
700878[4186] -1 -2  SUtility:4186
 35177[10] -1 35181[16] -1 -2  SUtility:26
 12431[24] -1 -2  SUtility:24
567215[941] -1 567329[837] 851326[1046] 853724[1046] 853735[1360] 854358[1360] -1 -2  SUtility:6590
 6[35] -1 3[10] -1 -2  SUtility:45
853327[4188] -1 -2  SUtility:4188
850947[1046] 851101[732] 853420[2092] -1 -2  SUtility:3870
 12655[12] -1 12751[1] -1 -2  SUtility:13
718220[1884] 851281[418] 853700[837] 853722[836] 853767[1046] 853992[627] -1 -2  SUtility:5648
854536[313] 857759[1570] 859921[627] -1 -2  SUtility:2510
537190[2093] 853085[313] 853094[4188] -1 -2  SUtility:6594
 33449[24] -1 -2  SUtility:24
853724[1046] -1 -2  SUtility:1046
851238[1254] -1 -2  SUtility:1254
835612[4188] -1 -2  SUtility:4188
545909[28170] -1 -2  SUtility:28170
576432[2508] 827030[1046] -1 -2  SUtility:3554
853094[4188] 853248[837] -1 853094[4188] 853248[837] -1 -2  SUtility:10050
826810[2092] -1 -2  SUtility:2092
 12807[1] -1 12823[5] -1 46293[15] -1 -2  SUtility:21
 18691[18] -1 -2  SUtility:18
859246[2093] -1 -2  SUtility:2093
826955[2720] -1 -2  SUtility:2720
827005[1254] -1 -2  SUtility:1254
854791[2617] 857830[13509] -1 -2  SUtility:16126
834880[732] -1 -2  SUtility:732
835117[6282] -1 -2  SUtility:6282
850630[3141] 853162[3138] -1 -2  SUtility:6279
546153[1569] 708348[3664] -1 -2  SUtility:5233
700992[7329] -1 700992[7329] -1 -2  SUtility:14658
575088[4184] -1 -2  SUtility:4184
 12339[18] -1 12471[3] -1 12887[12] -1 18479[35] -1 -2  SUtility:68
577750[28170] -1 -2  SUtility:28170
 10315[4] -1 12715[24] -1 -2  SUtility:28
514265[2093] 580368[418] 850291[626] -1 580368[418] -1 514265[2093] 850291[626] -1 -2  SUtility:6274
 10295[20] -1 10307[20] -1 10311[6] -1 12459[8] -1 12483[4] -1 12487[2] -1 -2  SUtility:60
